time,open,high,low,close,Volume
1637542800,0.825,0.83,0.815,0.83,253000
1637629200,0.83,0.83,0.82,0.82,288600
1637715600,0.825,0.83,0.82,0.83,111800
1637802000,0.825,0.83,0.82,0.825,96600
1637888400,0.83,0.83,0.82,0.82,415500
1638147600,0.82,0.825,0.805,0.82,1444400
1638234000,0.82,0.825,0.815,0.825,627200
1638320400,0.82,0.825,0.815,0.82,147300
1638406800,0.82,0.825,0.815,0.82,330600
1638493200,0.82,0.82,0.815,0.815,375900
1638752400,0.81,0.81,0.79,0.795,677300
1638838800,0.8,0.815,0.8,0.805,662600
1638925200,0.81,0.81,0.805,0.805,191900
1639011600,0.805,0.815,0.805,0.815,319900
1639098000,0.815,0.815,0.8,0.805,377000
1639357200,0.805,0.815,0.805,0.81,544700
1639443600,0.815,0.815,0.805,0.805,84200
1639530000,0.805,0.805,0.8,0.8,237000
1639616400,0.8,0.8,0.8,0.8,52100
1639702800,0.8,0.805,0.8,0.8,78800
1639962000,0.8,0.805,0.79,0.795,573300
1640048400,0.79,0.8,0.79,0.8,189900
1640134800,0.8,0.8,0.795,0.795,171500
1640221200,0.8,0.8,0.795,0.8,33100
1640307600,0.8,0.815,0.795,0.815,363300
1640566800,0.815,0.815,0.8,0.805,171200
1640653200,0.805,0.805,0.8,0.8,195400
1640739600,0.78,0.78,0.745,0.755,6108300
1640826000,0.76,0.77,0.76,0.76,1114800
1640912400,0.76,0.77,0.76,0.77,452000
1641171600,0.765,0.77,0.76,0.765,419600
1641258000,0.77,0.77,0.755,0.76,1067400
1641344400,0.76,0.765,0.76,0.76,307000
1641430800,0.76,0.77,0.76,0.76,325700
1641517200,0.76,0.765,0.76,0.76,456500
1641776400,0.76,0.76,0.735,0.75,2781000
1641862800,0.75,0.75,0.73,0.735,824300
1641949200,0.735,0.74,0.725,0.74,955500
1642035600,0.74,0.74,0.735,0.74,304600
1642122000,0.74,0.74,0.73,0.73,260900
1642381200,0.725,0.725,0.715,0.725,1406400
1642467600,0.725,0.73,0.72,0.72,312900
1642554000,0.72,0.74,0.72,0.735,574500
1642640400,0.735,0.74,0.725,0.73,276600
1642726800,0.73,0.74,0.73,0.74,156500
1642986000,0.73,0.735,0.73,0.73,238300
1643072400,0.73,0.735,0.725,0.735,271300
1643158800,0.735,0.735,0.73,0.735,97100
1643245200,0.73,0.735,0.725,0.725,286100
1643331600,0.73,0.73,0.71,0.71,649600
1643590800,0.71,0.72,0.71,0.72,231000
1643850000,0.725,0.73,0.72,0.73,316200
1643936400,0.725,0.735,0.725,0.73,174800
1644195600,0.73,0.74,0.73,0.74,228300
1644282000,0.75,0.75,0.74,0.75,288300
1644368400,0.75,0.75,0.745,0.745,155100
1644454800,0.745,0.77,0.745,0.765,709000
1644541200,0.765,0.77,0.75,0.755,237300
1644800400,0.75,0.77,0.75,0.76,305500
1644886800,0.77,0.77,0.745,0.745,380600
1644973200,0.745,0.755,0.745,0.745,235700
1645059600,0.755,0.755,0.745,0.745,356800
1645146000,0.745,0.755,0.745,0.75,153600
1645405200,0.755,0.76,0.75,0.755,251200
1645491600,0.755,0.765,0.75,0.755,330100
1645578000,0.755,0.76,0.755,0.755,77300
1645664400,0.755,0.76,0.74,0.745,1374800
1645750800,0.745,0.75,0.745,0.745,315500
1646010000,0.75,0.75,0.735,0.735,643800
1646096400,0.74,0.745,0.735,0.74,175400
1646182800,0.74,0.745,0.74,0.745,541000
1646269200,0.745,0.76,0.74,0.76,1022700
1646355600,0.75,0.75,0.745,0.745,310100
1646614800,0.75,0.75,0.735,0.735,610300
1646701200,0.735,0.735,0.73,0.735,654400
1646787600,0.73,0.74,0.725,0.74,312000
1646874000,0.735,0.745,0.735,0.74,279200
1646960400,0.745,0.745,0.735,0.74,110000
1647219600,0.73,0.73,0.715,0.715,318000
